reward_block,n_trials,n_source_units,n_target_units,base_r2,full_r2,source_added_r2,shift_full_r2,shift_source_added_r2,real_minus_shift_source_added_r2,outer_real_hyperparameters,outer_shift_hyperparameters,model_status,_nwb_path,subject_id,ecephys_session_id,source_region,target_region,source_unit_table_indices,target_unit_table_indices,nuisance_covariates
no_reward,17,24,24,0.008238430648513928,-0.05379330925115289,-0.062031739899666816,0.01103613965140482,0.0027977090028908913,-0.06482944890255771,"[[100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 8], [100.0, 10.0, 2]]","[[100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 8], [100.0, 10.0, 2]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/635/68b/63568b8b-5957-4045-b90d-d75108909249,615564,1198995158,HPF,Isocortex,"[611, 551, 1682, 1598, 1697, 609, 1659, 1744, 1736, 1720, 555, 544, 1651, 1644, 1649, 605, 597, 1641, 1657, 1660, 607, 547, 1375, 1645]","[1843, 2375, 1790, 698, 2274, 2403, 1877, 2382, 1847, 683, 1844, 2469, 2342, 112, 1450, 2476, 1836, 696, 1806, 674, 1446, 2432, 1441, 2453]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
engaged_1,12,24,24,0.03695448435731086,0.02431142267803965,-0.012643061679271206,0.033029766970532504,-0.003924717386778354,-0.008718344292492852,"[[100.0, 100.0, 8], [100.0, 100.0, 2], [100.0, 100.0, 1], [100.0, 100.0, 1]]","[[100.0, 100.0, 8], [100.0, 100.0, 2], [100.0, 100.0, 1], [100.0, 100.0, 1]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/9ae/cb7/9aecb778-a5a0-4554-8b06-3af01005fea5,623319,1209073822,HPF,Isocortex,"[328, 1373, 325, 1361, 322, 1420, 362, 356, 388, 1410, 1346, 1376, 1411, 1369, 372, 376, 1343, 1395, 338, 354, 308, 307, 303, 1393]","[883, 1467, 2028, 2079, 1472, 455, 1463, 2092, 2201, 1955, 425, 2034, 1433, 437, 1456, 457, 451, 1461, 2158, 450, 2125, 2084, 1475, 2193]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
engaged_2,12,24,24,0.09432286199108642,0.038488331726185265,-0.05583453026490115,0.09725288470800686,0.002930022716920444,-0.058764552981821594,"[[10.0, 1.0, 1], [10.0, 100.0, 1], [100.0, 10.0, 4], [100.0, 100.0, 4]]","[[10.0, 1.0, 1], [10.0, 100.0, 1], [100.0, 10.0, 4], [100.0, 100.0, 4]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/9ae/cb7/9aecb778-a5a0-4554-8b06-3af01005fea5,623319,1209073822,HPF,Isocortex,"[328, 1373, 325, 1361, 322, 1420, 362, 356, 388, 1410, 1346, 1376, 1411, 1369, 372, 376, 1343, 1395, 338, 354, 308, 307, 303, 1393]","[883, 1467, 2028, 2079, 1472, 455, 1463, 2092, 2201, 1955, 425, 2034, 1433, 437, 1456, 457, 451, 1461, 2158, 450, 2125, 2084, 1475, 2193]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
no_reward,12,24,24,-0.020116043185815613,-0.0572478149238993,-0.037131771738083685,-0.15165357235871246,-0.13153752917289685,0.09440575743481316,"[[100.0, 1.0, 1], [100.0, 100.0, 2], [100.0, 100.0, 1], [100.0, 100.0, 1]]","[[100.0, 1.0, 1], [100.0, 100.0, 2], [100.0, 100.0, 1], [100.0, 100.0, 1]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/9ae/cb7/9aecb778-a5a0-4554-8b06-3af01005fea5,623319,1209073822,HPF,Isocortex,"[328, 1373, 325, 1361, 322, 1420, 362, 356, 388, 1410, 1346, 1376, 1411, 1369, 372, 376, 1343, 1395, 338, 354, 308, 307, 303, 1393]","[883, 1467, 2028, 2079, 1472, 455, 1463, 2092, 2201, 1955, 425, 2034, 1433, 437, 1456, 457, 451, 1461, 2158, 450, 2125, 2084, 1475, 2193]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
engaged_1,21,24,24,0.07155705923435951,0.059403208820820175,-0.012153850413539335,0.061197855875307794,-0.010359203359051716,-0.0017946470544876192,"[[100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 8], [100.0, 100.0, 1]]","[[100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 8], [100.0, 100.0, 1]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/3d6/dc4/3d6dc44c-8001-467b-be23-96ba4b22da97,623322,1200659846,HPF,Isocortex,"[1190, 900, 910, 318, 905, 889, 943, 955, 1188, 989, 1212, 1367, 921, 888, 1195, 368, 421, 1006, 877, 349, 1382, 1010, 319, 911]","[1443, 1426, 514, 543, 1946, 500, 1439, 179, 154, 588, 1457, 1452, 1883, 1878, 168, 182, 134, 1074, 1480, 150, 1447, 151, 1484, 1893]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
engaged_2,21,24,24,0.05204610891864625,0.049188823269818216,-0.002857285648828034,0.060281399709692596,0.008235290791046346,-0.01109257643987438,"[[100.0, 100.0, 1], [100.0, 100.0, 4], [100.0, 100.0, 8], [100.0, 100.0, 4]]","[[100.0, 100.0, 1], [100.0, 100.0, 4], [100.0, 100.0, 8], [100.0, 100.0, 4]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/3d6/dc4/3d6dc44c-8001-467b-be23-96ba4b22da97,623322,1200659846,HPF,Isocortex,"[1190, 900, 910, 318, 905, 889, 943, 955, 1188, 989, 1212, 1367, 921, 888, 1195, 368, 421, 1006, 877, 349, 1382, 1010, 319, 911]","[1443, 1426, 514, 543, 1946, 500, 1439, 179, 154, 588, 1457, 1452, 1883, 1878, 168, 182, 134, 1074, 1480, 150, 1447, 151, 1484, 1893]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
no_reward,21,24,24,0.005962434901249369,-0.017569792913376236,-0.023532227814625606,0.02846103558426938,0.02249860068302001,-0.046030828497645615,"[[100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 4], [100.0, 1.0, 1]]","[[100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 4], [100.0, 1.0, 1]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/3d6/dc4/3d6dc44c-8001-467b-be23-96ba4b22da97,623322,1200659846,HPF,Isocortex,"[1190, 900, 910, 318, 905, 889, 943, 955, 1188, 989, 1212, 1367, 921, 888, 1195, 368, 421, 1006, 877, 349, 1382, 1010, 319, 911]","[1443, 1426, 514, 543, 1946, 500, 1439, 179, 154, 588, 1457, 1452, 1883, 1878, 168, 182, 134, 1074, 1480, 150, 1447, 151, 1484, 1893]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
engaged_1,22,24,24,0.055006180525667414,0.058378732756077745,0.0033725522304103306,0.039725204294704386,-0.015280976230963028,0.01865352846137336,"[[100.0, 100.0, 8], [100.0, 100.0, 8], [100.0, 100.0, 1], [100.0, 100.0, 1]]","[[100.0, 100.0, 8], [100.0, 100.0, 8], [100.0, 100.0, 1], [100.0, 100.0, 1]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/5d9/4f7/5d94f7f7-daa2-4d2d-93a5-1bd2bc02e141,623322,1200471383,HPF,Isocortex,"[1122, 260, 1119, 666, 252, 1117, 1085, 278, 1045, 1203, 1176, 734, 253, 673, 1078, 674, 1118, 648, 947, 1092, 1112, 1061, 637, 1157]","[293, 1737, 1269, 1785, 1461, 759, 1295, 1444, 48, 394, 1726, 54, 13, 1497, 330, 1733, 74, 1433, 103, 386, 784, 80, 756, 1793]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
engaged_2,22,24,24,0.050258084173312234,0.04177321927596722,-0.008484864897345012,0.03453729727834587,-0.015720786894966365,0.007235921997621353,"[[100.0, 100.0, 2], [100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 2]]","[[100.0, 100.0, 2], [100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 2]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/5d9/4f7/5d94f7f7-daa2-4d2d-93a5-1bd2bc02e141,623322,1200471383,HPF,Isocortex,"[1122, 260, 1119, 666, 252, 1117, 1085, 278, 1045, 1203, 1176, 734, 253, 673, 1078, 674, 1118, 648, 947, 1092, 1112, 1061, 637, 1157]","[293, 1737, 1269, 1785, 1461, 759, 1295, 1444, 48, 394, 1726, 54, 13, 1497, 330, 1733, 74, 1433, 103, 386, 784, 80, 756, 1793]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
no_reward,22,24,24,0.05378668105367834,0.05484232532586131,0.001055644272182965,0.059077078891120016,0.005290397837441674,-0.004234753565258709,"[[100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 2]]","[[100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 2]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/5d9/4f7/5d94f7f7-daa2-4d2d-93a5-1bd2bc02e141,623322,1200471383,HPF,Isocortex,"[1122, 260, 1119, 666, 252, 1117, 1085, 278, 1045, 1203, 1176, 734, 253, 673, 1078, 674, 1118, 648, 947, 1092, 1112, 1061, 637, 1157]","[293, 1737, 1269, 1785, 1461, 759, 1295, 1444, 48, 394, 1726, 54, 13, 1497, 330, 1733, 74, 1433, 103, 386, 784, 80, 756, 1793]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
engaged_1,24,24,24,0.06032493690429275,0.05553366605704735,-0.004791270847245399,0.05173265585610576,-0.00859228104818699,0.0038010102009415903,"[[100.0, 100.0, 8], [100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 1]]","[[100.0, 100.0, 8], [100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 1]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/d0e/7e5/d0e7e549-f015-47fe-baa5-db8170c52771,623322,1200878248,HPF,Isocortex,"[534, 981, 933, 212, 514, 961, 241, 1063, 1036, 557, 235, 968, 598, 950, 1005, 1067, 247, 477, 585, 1208, 1044, 533, 487, 770]","[1287, 1314, 1298, 1689, 1398, 1610, 1130, 1661, 1664, 1415, 1305, 1374, 82, 650, 1364, 1097, 1537, 1367, 1356, 1292, 1695, 1377, 1584, 77]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
engaged_2,24,24,24,-0.08831667332827897,-0.08493556417848813,0.0033811091497908397,-0.08954102675344822,-0.0012243534251692445,0.004605462574960084,"[[0.1, 0.1, 2], [0.1, 0.1, 8], [100.0, 10.0, 8], [100.0, 10.0, 8]]","[[0.1, 0.1, 2], [0.1, 0.1, 8], [100.0, 10.0, 8], [100.0, 10.0, 8]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/d0e/7e5/d0e7e549-f015-47fe-baa5-db8170c52771,623322,1200878248,HPF,Isocortex,"[534, 981, 933, 212, 514, 961, 241, 1063, 1036, 557, 235, 968, 598, 950, 1005, 1067, 247, 477, 585, 1208, 1044, 533, 487, 770]","[1287, 1314, 1298, 1689, 1398, 1610, 1130, 1661, 1664, 1415, 1305, 1374, 82, 650, 1364, 1097, 1537, 1367, 1356, 1292, 1695, 1377, 1584, 77]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
no_reward,24,24,24,0.010927099908492943,0.011473755374476924,0.0005466554659839806,0.01491117965397426,0.003984079745481317,-0.0034374242794973364,"[[100.0, 100.0, 4], [100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 1]]","[[100.0, 100.0, 4], [100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 1]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/d0e/7e5/d0e7e549-f015-47fe-baa5-db8170c52771,623322,1200878248,HPF,Isocortex,"[534, 981, 933, 212, 514, 961, 241, 1063, 1036, 557, 235, 968, 598, 950, 1005, 1067, 247, 477, 585, 1208, 1044, 533, 487, 770]","[1287, 1314, 1298, 1689, 1398, 1610, 1130, 1661, 1664, 1415, 1305, 1374, 82, 650, 1364, 1097, 1537, 1367, 1356, 1292, 1695, 1377, 1584, 77]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
engaged_1,21,24,24,0.07833711626589968,0.07073965606244903,-0.0075974602034506455,0.07999781959729224,0.0016607033313925657,-0.009258163534843211,"[[100.0, 100.0, 1], [100.0, 100.0, 2], [100.0, 100.0, 1], [100.0, 100.0, 1]]","[[100.0, 100.0, 1], [100.0, 100.0, 2], [100.0, 100.0, 1], [100.0, 100.0, 1]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/4bd/cd2/4bdcd217-633c-4841-a9b1-208c117f5ea3,626279,1214217748,HPF,Isocortex,"[1278, 1316, 899, 1297, 897, 790, 903, 1287, 913, 870, 871, 860, 849, 1289, 904, 894, 55, 794, 921, 912, 1382, 52, 789, 867]","[1402, 144, 947, 547, 1739, 441, 93, 1723, 460, 2100, 1803, 944, 955, 1636, 497, 1706, 1665, 1045, 1014, 1752, 2063, 1412, 156, 163]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
engaged_2,21,24,24,0.07013194204191098,0.06324044287130515,-0.00689149917060583,0.04005738629583255,-0.030074555746078424,0.023183056575472594,"[[10.0, 1.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 2], [100.0, 100.0, 1]]","[[10.0, 1.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 2], [100.0, 100.0, 1]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/4bd/cd2/4bdcd217-633c-4841-a9b1-208c117f5ea3,626279,1214217748,HPF,Isocortex,"[1278, 1316, 899, 1297, 897, 790, 903, 1287, 913, 870, 871, 860, 849, 1289, 904, 894, 55, 794, 921, 912, 1382, 52, 789, 867]","[1402, 144, 947, 547, 1739, 441, 93, 1723, 460, 2100, 1803, 944, 955, 1636, 497, 1706, 1665, 1045, 1014, 1752, 2063, 1412, 156, 163]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
no_reward,21,24,24,-0.008339453031169786,0.003298114333913138,0.011637567365082924,0.006785503310786201,0.015124956341955986,-0.0034873889768730626,"[[100.0, 100.0, 2], [100.0, 100.0, 8], [100.0, 100.0, 8], [100.0, 100.0, 8]]","[[100.0, 100.0, 2], [100.0, 100.0, 8], [100.0, 100.0, 8], [100.0, 100.0, 8]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/4bd/cd2/4bdcd217-633c-4841-a9b1-208c117f5ea3,626279,1214217748,HPF,Isocortex,"[1278, 1316, 899, 1297, 897, 790, 903, 1287, 913, 870, 871, 860, 849, 1289, 904, 894, 55, 794, 921, 912, 1382, 52, 789, 867]","[1402, 144, 947, 547, 1739, 441, 93, 1723, 460, 2100, 1803, 944, 955, 1636, 497, 1706, 1665, 1045, 1014, 1752, 2063, 1412, 156, 163]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
engaged_1,14,24,24,0.059931958133074725,0.0620938190693715,0.0021618609362967778,0.05585592721854393,-0.004076030914530793,0.0062378918508275705,"[[100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 4]]","[[100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 4]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/8bb/124/8bb12481-57e1-4f9d-95f0-c2ec49f2e338,632295,1218795542,HPF,Isocortex,"[1564, 1536, 1057, 1025, 1509, 1468, 980, 1457, 954, 975, 996, 1485, 1437, 955, 1438, 1029, 1016, 1043, 1034, 1549, 952, 1557, 1535, 1030]","[1631, 1088, 773, 480, 710, 717, 2045, 483, 2192, 454, 1127, 69, 2122, 731, 1100, 1098, 1109, 1157, 1158, 1102, 2161, 736, 1699, 492]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
engaged_2,14,24,24,0.02854998034332612,0.04241852707588989,0.013868546732563769,0.02539684964119937,-0.0031531307021267496,0.01702167743469052,"[[100.0, 10.0, 4], [100.0, 100.0, 8], [100.0, 100.0, 4], [100.0, 100.0, 4]]","[[100.0, 10.0, 4], [100.0, 100.0, 8], [100.0, 100.0, 4], [100.0, 100.0, 4]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/8bb/124/8bb12481-57e1-4f9d-95f0-c2ec49f2e338,632295,1218795542,HPF,Isocortex,"[1564, 1536, 1057, 1025, 1509, 1468, 980, 1457, 954, 975, 996, 1485, 1437, 955, 1438, 1029, 1016, 1043, 1034, 1549, 952, 1557, 1535, 1030]","[1631, 1088, 773, 480, 710, 717, 2045, 483, 2192, 454, 1127, 69, 2122, 731, 1100, 1098, 1109, 1157, 1158, 1102, 2161, 736, 1699, 492]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
no_reward,14,24,24,-0.1869714048477864,-0.13255967102300192,0.05441173382478448,-0.10075075157792357,0.08622065326986283,-0.031808919445078354,"[[10.0, 10.0, 8], [100.0, 100.0, 8], [100.0, 100.0, 4], [100.0, 100.0, 4]]","[[10.0, 10.0, 8], [100.0, 100.0, 8], [100.0, 100.0, 4], [100.0, 100.0, 4]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/8bb/124/8bb12481-57e1-4f9d-95f0-c2ec49f2e338,632295,1218795542,HPF,Isocortex,"[1564, 1536, 1057, 1025, 1509, 1468, 980, 1457, 954, 975, 996, 1485, 1437, 955, 1438, 1029, 1016, 1043, 1034, 1549, 952, 1557, 1535, 1030]","[1631, 1088, 773, 480, 710, 717, 2045, 483, 2192, 454, 1127, 69, 2122, 731, 1100, 1098, 1109, 1157, 1158, 1102, 2161, 736, 1699, 492]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
engaged_1,12,24,24,0.024284983827230877,0.009388630276628396,-0.014896353550602481,0.025623128721224186,0.0013381448939933094,-0.01623449844459579,"[[100.0, 0.1, 1], [10.0, 10.0, 4], [100.0, 100.0, 1], [100.0, 100.0, 1]]","[[100.0, 0.1, 1], [10.0, 10.0, 4], [100.0, 100.0, 1], [100.0, 100.0, 1]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/db1/7c5/db17c503-6c6e-44c4-921f-4b0ddfa6dbdb,632295,1219127153,HPF,Isocortex,"[316, 47, 58, 49, 772, 63, 722, 78, 728, 771, 50, 812, 721, 45, 801, 770, 744, 805, 72, 719, 283, 67, 83, 798]","[1552, 130, 352, 1152, 888, 98, 866, 386, 1182, 877, 864, 852, 1190, 1196, 337, 1551, 117, 1508, 907, 1238, 906, 1183, 922, 149]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
engaged_2,12,24,24,0.014186061789291271,-0.046056922864122996,-0.06024298465341427,-0.0817527592614784,-0.09593882105076967,0.03569583639735541,"[[100.0, 10.0, 2], [100.0, 100.0, 1], [100.0, 1.0, 8], [100.0, 100.0, 1]]","[[100.0, 10.0, 2], [100.0, 100.0, 1], [100.0, 1.0, 8], [100.0, 100.0, 1]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/db1/7c5/db17c503-6c6e-44c4-921f-4b0ddfa6dbdb,632295,1219127153,HPF,Isocortex,"[316, 47, 58, 49, 772, 63, 722, 78, 728, 771, 50, 812, 721, 45, 801, 770, 744, 805, 72, 719, 283, 67, 83, 798]","[1552, 130, 352, 1152, 888, 98, 866, 386, 1182, 877, 864, 852, 1190, 1196, 337, 1551, 117, 1508, 907, 1238, 906, 1183, 922, 149]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
no_reward,12,24,24,-0.0678990607897505,-0.04312163369135491,0.024777427098395588,-0.06714966082772422,0.0007493999620262759,0.024028027136369312,"[[100.0, 100.0, 4], [100.0, 100.0, 1], [100.0, 100.0, 8], [10.0, 10.0, 8]]","[[100.0, 100.0, 4], [100.0, 100.0, 1], [100.0, 100.0, 8], [10.0, 10.0, 8]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/db1/7c5/db17c503-6c6e-44c4-921f-4b0ddfa6dbdb,632295,1219127153,HPF,Isocortex,"[316, 47, 58, 49, 772, 63, 722, 78, 728, 771, 50, 812, 721, 45, 801, 770, 744, 805, 72, 719, 283, 67, 83, 798]","[1552, 130, 352, 1152, 888, 98, 866, 386, 1182, 877, 864, 852, 1190, 1196, 337, 1551, 117, 1508, 907, 1238, 906, 1183, 922, 149]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
engaged_1,21,24,24,0.020332611000976164,0.007048517816804822,-0.013284093184171342,0.00975047201456658,-0.010582138986409584,-0.002701954197761758,"[[100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 8], [100.0, 100.0, 4]]","[[100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 8], [100.0, 100.0, 4]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/d8b/8a9/d8b8a9fb-eda0-459f-a722-60a69961c992,638387,1229654875,HPF,Isocortex,"[1097, 1228, 1042, 1055, 1078, 1058, 1098, 1046, 1101, 1045, 1047, 1090, 1073, 1092, 1227, 1091, 1095, 1233, 1039, 1074, 1225, 1076, 1223, 1079]","[153, 1559, 425, 848, 333, 147, 820, 1542, 1144, 271, 340, 1146, 811, 765, 159, 1561, 1745, 1126, 381, 1138, 393, 808, 800, 1736]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
engaged_2,21,24,24,0.04686594389416754,0.05204942796267287,0.0051834840685053285,0.03696818946732072,-0.009897754426846817,0.015081238495352145,"[[100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 4], [100.0, 100.0, 2]]","[[100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 4], [100.0, 100.0, 2]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/d8b/8a9/d8b8a9fb-eda0-459f-a722-60a69961c992,638387,1229654875,HPF,Isocortex,"[1097, 1228, 1042, 1055, 1078, 1058, 1098, 1046, 1101, 1045, 1047, 1090, 1073, 1092, 1227, 1091, 1095, 1233, 1039, 1074, 1225, 1076, 1223, 1079]","[153, 1559, 425, 848, 333, 147, 820, 1542, 1144, 271, 340, 1146, 811, 765, 159, 1561, 1745, 1126, 381, 1138, 393, 808, 800, 1736]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
no_reward,21,24,24,0.02034378035232698,0.015153976612483744,-0.005189803739843235,0.003125640129784446,-0.017218140222542533,0.012028336482699298,"[[100.0, 100.0, 1], [100.0, 100.0, 4], [100.0, 10.0, 1], [100.0, 100.0, 2]]","[[100.0, 100.0, 1], [100.0, 100.0, 4], [100.0, 10.0, 1], [100.0, 100.0, 2]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/d8b/8a9/d8b8a9fb-eda0-459f-a722-60a69961c992,638387,1229654875,HPF,Isocortex,"[1097, 1228, 1042, 1055, 1078, 1058, 1098, 1046, 1101, 1045, 1047, 1090, 1073, 1092, 1227, 1091, 1095, 1233, 1039, 1074, 1225, 1076, 1223, 1079]","[153, 1559, 425, 848, 333, 147, 820, 1542, 1144, 271, 340, 1146, 811, 765, 159, 1561, 1745, 1126, 381, 1138, 393, 808, 800, 1736]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
engaged_1,23,24,24,0.012753138834227129,-0.005649731787938039,-0.01840287062216517,-0.008285990828301504,-0.021039129662528633,0.0026362590403634645,"[[100.0, 100.0, 1], [100.0, 100.0, 4], [100.0, 100.0, 1], [100.0, 100.0, 4]]","[[100.0, 100.0, 1], [100.0, 100.0, 4], [100.0, 100.0, 1], [100.0, 100.0, 4]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/584/1b8/5841b844-3102-4b4f-8f2c-e4cd23ec8f45,640887,1234203203,HPF,Isocortex,"[1346, 1352, 32, 31, 48, 64, 54, 122, 1426, 105, 63, 1371, 1374, 1410, 115, 107, 248, 1417, 1355, 33, 93, 110, 1429, 53]","[1829, 1822, 932, 1878, 1036, 1874, 1490, 1012, 1891, 1480, 209, 1078, 1052, 492, 1834, 582, 218, 1807, 1893, 503, 580, 1056, 1028, 965]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
engaged_2,23,24,24,0.0550737554424543,0.05007027568428335,-0.005003479758170948,0.063211657176661,0.008137901734206698,-0.013141381492377646,"[[100.0, 100.0, 1], [100.0, 100.0, 8], [100.0, 100.0, 8], [100.0, 100.0, 8]]","[[100.0, 100.0, 1], [100.0, 100.0, 8], [100.0, 100.0, 8], [100.0, 100.0, 8]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/584/1b8/5841b844-3102-4b4f-8f2c-e4cd23ec8f45,640887,1234203203,HPF,Isocortex,"[1346, 1352, 32, 31, 48, 64, 54, 122, 1426, 105, 63, 1371, 1374, 1410, 115, 107, 248, 1417, 1355, 33, 93, 110, 1429, 53]","[1829, 1822, 932, 1878, 1036, 1874, 1490, 1012, 1891, 1480, 209, 1078, 1052, 492, 1834, 582, 218, 1807, 1893, 503, 580, 1056, 1028, 965]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
