_nwb_path,subject_id,transition_id,transition_order,effect_direction_multiplier,latency_direction_multiplier,included_in_transition_analysis,condition,real_pre_response_probability,real_pre_median_response_latency_seconds,real_pre_n_trials,real_pre_n_latency_responses,real_post_response_probability,real_post_median_response_latency_seconds,real_post_n_trials,real_post_n_latency_responses,pseudo_pre_response_probability,pseudo_pre_median_response_latency_seconds,pseudo_pre_n_trials,pseudo_pre_n_latency_responses,pseudo_post_response_probability,pseudo_post_median_response_latency_seconds,pseudo_post_n_trials,pseudo_post_n_latency_responses,real_step,pseudo_step,real_latency_step_seconds,pseudo_latency_step_seconds,n_real_window_trials,n_pseudo_window_trials,n_real_window_latency_responses,n_pseudo_window_latency_responses,pseudo_controlled_step,pseudo_controlled_latency_step_seconds,n_controlled_window_trials,n_controlled_window_latency_responses,real_step_estimable,pseudo_step_estimable,controlled_step_estimable,real_latency_estimable,pseudo_latency_estimable,controlled_latency_estimable
https://dandiarchive.s3.amazonaws.com/blobs/9ae/cb7/9aecb778-a5a0-4554-8b06-3af01005fea5,623319,reward_withdrawal,1,-1.0,1.0,true,go_minus_catch,,,,,,,,,,,,,,,,,-0.1428571428571429,0.26666666666666666,,,22,20,0,0,-0.4095238095238096,,42,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/9ae/cb7/9aecb778-a5a0-4554-8b06-3af01005fea5,623319,reward_restoration,2,1.0,-1.0,true,catch,0.0,,5,0,0.0,,5,0,0.0,,7,0,0.0,,7,0,0.0,0.0,,,10,14,0,0,0.0,,24,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/9ae/cb7/9aecb778-a5a0-4554-8b06-3af01005fea5,623319,reward_restoration,2,1.0,-1.0,true,go,0.07142857142857142,0.44602000000031694,14,1,1.0,0.38851999999997133,6,6,0.15384615384615385,0.42897999999991043,13,2,0.08333333333333333,0.4119799999998577,12,1,0.9285714285714286,-0.07051282051282053,0.05750000000034561,0.01700000000005275,20,25,7,3,0.9990842490842491,0.04050000000029286,45,10,true,true,true,true,true,true
https://dandiarchive.s3.amazonaws.com/blobs/9ae/cb7/9aecb778-a5a0-4554-8b06-3af01005fea5,623319,reward_restoration,2,1.0,-1.0,true,go_minus_catch,,,,,,,,,,,,,,,,,0.9285714285714286,-0.07051282051282053,,,30,39,0,0,0.9990842490842491,,69,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/3d6/dc4/3d6dc44c-8001-467b-be23-96ba4b22da97,623322,reward_withdrawal,1,-1.0,1.0,true,catch,0.0,,6,0,0.0,,4,0,0.0,,5,0,0.0,,7,0,-0.0,-0.0,,,10,12,0,0,0.0,,22,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/3d6/dc4/3d6dc44c-8001-467b-be23-96ba4b22da97,623322,reward_withdrawal,1,-1.0,1.0,true,go,0.2857142857142857,0.621864999999957,7,2,0.3333333333333333,0.653925000000072,6,2,0.8,0.4800649999999962,10,8,0.3,0.5301000000000613,10,3,-0.047619047619047616,0.5,0.032060000000114997,0.05003500000006511,13,20,4,11,-0.5476190476190477,-0.017974999999950114,33,15,true,true,true,true,true,true
https://dandiarchive.s3.amazonaws.com/blobs/3d6/dc4/3d6dc44c-8001-467b-be23-96ba4b22da97,623322,reward_withdrawal,1,-1.0,1.0,true,go_minus_catch,,,,,,,,,,,,,,,,,-0.047619047619047616,0.5,,,23,32,0,0,-0.5476190476190477,,55,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/3d6/dc4/3d6dc44c-8001-467b-be23-96ba4b22da97,623322,reward_restoration,2,1.0,-1.0,true,catch,0.0,,6,0,0.0,,5,0,0.0,,7,0,0.0,,4,0,0.0,0.0,,,11,11,0,0,0.0,,22,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/3d6/dc4/3d6dc44c-8001-467b-be23-96ba4b22da97,623322,reward_restoration,2,1.0,-1.0,true,go,0.09090909090909091,0.6125600000000304,11,1,0.8181818181818182,0.5308099999997467,11,9,0.5,0.7128349999998136,12,6,0.2,0.6976699999997891,15,3,0.7272727272727273,-0.3,0.08175000000028376,0.01516500000002452,22,27,10,9,1.0272727272727273,0.06658500000025924,49,19,true,true,true,true,true,true
https://dandiarchive.s3.amazonaws.com/blobs/3d6/dc4/3d6dc44c-8001-467b-be23-96ba4b22da97,623322,reward_restoration,2,1.0,-1.0,true,go_minus_catch,,,,,,,,,,,,,,,,,0.7272727272727273,-0.3,,,33,38,0,0,1.0272727272727273,,71,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/5d9/4f7/5d94f7f7-daa2-4d2d-93a5-1bd2bc02e141,623322,reward_withdrawal,1,-1.0,1.0,true,catch,0.0,,5,0,0.14285714285714285,0.5294499999999971,7,1,0.0,,6,0,0.0,,5,0,-0.14285714285714285,-0.0,,,12,11,1,0,-0.14285714285714285,,23,1,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/5d9/4f7/5d94f7f7-daa2-4d2d-93a5-1bd2bc02e141,623322,reward_withdrawal,1,-1.0,1.0,true,go,1.0,0.4972900000000209,11,11,0.5,0.5465699999999742,10,5,0.7777777777777778,0.5298999999999978,9,7,1.0,0.49640499999998156,8,8,0.5,-0.2222222222222222,0.04927999999995336,-0.03349500000001626,21,17,16,15,0.7222222222222222,0.08277499999996962,38,31,true,true,true,true,true,true
https://dandiarchive.s3.amazonaws.com/blobs/5d9/4f7/5d94f7f7-daa2-4d2d-93a5-1bd2bc02e141,623322,reward_withdrawal,1,-1.0,1.0,true,go_minus_catch,,,,,,,,,,,,,,,,,0.6428571428571428,-0.2222222222222222,,,33,28,0,0,0.8650793650793651,,61,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/5d9/4f7/5d94f7f7-daa2-4d2d-93a5-1bd2bc02e141,623322,reward_restoration,2,1.0,-1.0,true,catch,0.0,,7,0,0.0,,4,0,0.0,,1,0,0.375,0.7297699999999168,8,3,0.0,0.375,,,11,9,0,3,-0.375,,20,3,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/5d9/4f7/5d94f7f7-daa2-4d2d-93a5-1bd2bc02e141,623322,reward_restoration,2,1.0,-1.0,true,go,0.0,,8,0,0.875,0.5462699999998222,8,7,0.6,0.44570999999996275,5,3,0.2857142857142857,0.4874200000000428,7,2,0.875,-0.3142857142857143,,-0.04171000000008007,16,12,7,5,1.1892857142857143,,28,12,true,true,true,false,true,false
https://dandiarchive.s3.amazonaws.com/blobs/5d9/4f7/5d94f7f7-daa2-4d2d-93a5-1bd2bc02e141,623322,reward_restoration,2,1.0,-1.0,true,go_minus_catch,,,,,,,,,,,,,,,,,0.875,-0.6892857142857143,,,27,21,0,0,1.5642857142857143,,48,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/8b5/9fb/8b59fb00-5a25-456c-a6b8-abbb37b67e36,623322,reward_withdrawal,1,-1.0,1.0,true,catch,0.2,0.629509999999982,5,1,0.0,,7,0,0.0,,7,0,0.0,,5,0,0.2,-0.0,,,12,12,1,0,0.2,,24,1,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/8b5/9fb/8b59fb00-5a25-456c-a6b8-abbb37b67e36,623322,reward_withdrawal,1,-1.0,1.0,true,go,0.45454545454545453,0.6302699999998822,11,5,0.15384615384615385,0.6544649999999592,13,2,0.4166666666666667,0.5810900000000174,12,5,0.36363636363636365,0.6385549999999398,11,4,0.3006993006993007,0.05303030303030304,0.024195000000077016,0.057464999999922384,24,23,7,9,0.24766899766899764,-0.03326999999984537,47,16,true,true,true,true,true,true
https://dandiarchive.s3.amazonaws.com/blobs/8b5/9fb/8b59fb00-5a25-456c-a6b8-abbb37b67e36,623322,reward_withdrawal,1,-1.0,1.0,true,go_minus_catch,,,,,,,,,,,,,,,,,0.10069930069930066,0.05303030303030304,,,36,35,0,0,0.047668997668997626,,71,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/8b5/9fb/8b59fb00-5a25-456c-a6b8-abbb37b67e36,623322,reward_restoration,2,1.0,-1.0,true,catch,0.3333333333333333,0.39589999999998327,6,2,0.0,,5,0,0.14285714285714285,0.24606999999991785,7,1,0.2,0.6631600000000617,5,1,-0.3333333333333333,0.05714285714285716,,-0.41709000000014385,11,12,2,2,-0.3904761904761905,,23,4,true,true,true,false,true,false
https://dandiarchive.s3.amazonaws.com/blobs/8b5/9fb/8b59fb00-5a25-456c-a6b8-abbb37b67e36,623322,reward_restoration,2,1.0,-1.0,true,go,0.6,0.4789600000003702,5,3,0.8,0.5216049999999086,10,8,0.3333333333333333,0.4874250000000302,12,4,0.125,0.4816899999998441,8,1,0.20000000000000007,-0.20833333333333331,-0.04264499999953841,0.005735000000186119,15,20,11,5,0.4083333333333334,-0.04837999999972453,35,16,true,true,true,true,true,true
https://dandiarchive.s3.amazonaws.com/blobs/8b5/9fb/8b59fb00-5a25-456c-a6b8-abbb37b67e36,623322,reward_restoration,2,1.0,-1.0,true,go_minus_catch,,,,,,,,,,,,,,,,,0.5333333333333334,-0.2654761904761905,,,26,32,0,0,0.7988095238095239,,58,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/d0e/7e5/d0e7e549-f015-47fe-baa5-db8170c52771,623322,reward_withdrawal,1,-1.0,1.0,true,catch,0.0,,2,0,0.0,,10,0,0.0,,8,0,0.2,0.5816299999999046,5,1,-0.0,-0.2,,,12,13,0,1,0.2,,25,1,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/d0e/7e5/d0e7e549-f015-47fe-baa5-db8170c52771,623322,reward_withdrawal,1,-1.0,1.0,true,go,0.8181818181818182,0.5665599999999813,11,9,0.5555555555555556,0.635530000000017,9,5,0.8181818181818182,0.447840000000042,11,9,1.0,0.4841000000000122,9,9,0.26262626262626265,-0.18181818181818177,0.06897000000003572,0.036259999999970205,20,20,14,18,0.4444444444444444,0.03271000000006552,40,32,true,true,true,true,true,true
https://dandiarchive.s3.amazonaws.com/blobs/d0e/7e5/d0e7e549-f015-47fe-baa5-db8170c52771,623322,reward_withdrawal,1,-1.0,1.0,true,go_minus_catch,,,,,,,,,,,,,,,,,0.26262626262626265,0.018181818181818243,,,32,33,0,0,0.2444444444444444,,65,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/d0e/7e5/d0e7e549-f015-47fe-baa5-db8170c52771,623322,reward_restoration,2,1.0,-1.0,true,catch,0.0,,8,0,0.3333333333333333,0.2312699999997676,3,1,0.0,,5,0,0.0,,6,0,0.3333333333333333,0.0,,,11,11,1,0,0.3333333333333333,,22,1,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/d0e/7e5/d0e7e549-f015-47fe-baa5-db8170c52771,623322,reward_restoration,2,1.0,-1.0,true,go,0.0,,13,0,0.8,0.45069999999986976,10,8,0.1,0.636299999999892,10,1,0.2857142857142857,0.6267799999999397,7,2,0.8,0.1857142857142857,,0.009519999999952233,23,17,8,3,0.6142857142857143,,40,11,true,true,true,false,true,false
https://dandiarchive.s3.amazonaws.com/blobs/d0e/7e5/d0e7e549-f015-47fe-baa5-db8170c52771,623322,reward_restoration,2,1.0,-1.0,true,go_minus_catch,,,,,,,,,,,,,,,,,0.46666666666666673,0.1857142857142857,,,34,28,0,0,0.280952380952381,,62,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/1bd/46d/1bd46d10-cc18-492e-86d4-27213cbfba1c,623784,reward_withdrawal,1,-1.0,1.0,true,catch,0.3333333333333333,0.3038149999999291,6,2,0.3333333333333333,0.32928999999990083,3,1,0.0,,6,0,0.3333333333333333,0.2956699999999728,3,1,-0.0,-0.3333333333333333,0.025474999999971715,,9,9,3,1,0.3333333333333333,,18,4,true,true,true,true,false,false
https://dandiarchive.s3.amazonaws.com/blobs/1bd/46d/1bd46d10-cc18-492e-86d4-27213cbfba1c,623784,reward_withdrawal,1,-1.0,1.0,true,go,1.0,0.3638300000000072,7,7,0.8333333333333334,0.37932999999998174,6,5,1.0,0.346650000000011,7,7,0.625,0.346149999999966,8,5,0.16666666666666663,0.375,0.015499999999974534,-0.00050000000004502,13,15,12,12,-0.20833333333333337,0.016000000000019554,28,24,true,true,true,true,true,true
https://dandiarchive.s3.amazonaws.com/blobs/1bd/46d/1bd46d10-cc18-492e-86d4-27213cbfba1c,623784,reward_withdrawal,1,-1.0,1.0,true,go_minus_catch,,,,,,,,,,,,,,,,,0.16666666666666663,0.7083333333333333,,,22,24,0,0,-0.5416666666666667,,46,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/1bd/46d/1bd46d10-cc18-492e-86d4-27213cbfba1c,623784,reward_restoration,2,1.0,-1.0,true,catch,0.16666666666666666,0.2622699999997167,6,1,0.0,,2,0,0.0,,7,0,0.0,,6,0,-0.16666666666666666,0.0,,,8,13,1,0,-0.16666666666666666,,21,1,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/1bd/46d/1bd46d10-cc18-492e-86d4-27213cbfba1c,623784,reward_restoration,2,1.0,-1.0,true,go,0.09090909090909091,0.4456399999999121,11,1,0.6,0.31323999999995067,5,3,0.25,0.42859999999996035,12,3,0.2,0.41346499999997377,10,2,0.509090909090909,-0.04999999999999999,0.13239999999996144,0.015134999999986576,16,22,4,5,0.5590909090909091,0.11726499999997486,38,9,true,true,true,true,true,true
https://dandiarchive.s3.amazonaws.com/blobs/1bd/46d/1bd46d10-cc18-492e-86d4-27213cbfba1c,623784,reward_restoration,2,1.0,-1.0,true,go_minus_catch,,,,,,,,,,,,,,,,,0.6757575757575757,-0.04999999999999999,,,24,35,0,0,0.7257575757575757,,59,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/912/b96/912b96b6-4caa-42bf-9a1c-9cdb604bda77,623784,reward_withdrawal,1,-1.0,1.0,true,catch,0.0,,2,0,0.14285714285714285,0.379320000000007,7,1,0.6,0.34534999999999627,5,3,0.2,0.37931000000003223,5,1,-0.14285714285714285,0.39999999999999997,,0.03396000000003596,9,10,1,4,-0.5428571428571428,,19,5,true,true,true,false,true,false
https://dandiarchive.s3.amazonaws.com/blobs/912/b96/912b96b6-4caa-42bf-9a1c-9cdb604bda77,623784,reward_withdrawal,1,-1.0,1.0,true,go,1.0,0.3298700000000281,5,5,0.8333333333333334,0.41226000000006024,6,5,0.8333333333333334,0.4128000000000043,6,5,0.8888888888888888,0.3798900000000458,9,8,0.16666666666666663,-0.05555555555555547,0.08239000000003216,-0.03290999999995847,11,15,10,13,0.2222222222222221,0.11529999999999063,26,23,true,true,true,true,true,true
https://dandiarchive.s3.amazonaws.com/blobs/912/b96/912b96b6-4caa-42bf-9a1c-9cdb604bda77,623784,reward_withdrawal,1,-1.0,1.0,true,go_minus_catch,,,,,,,,,,,,,,,,,0.3095238095238095,-0.45555555555555544,,,20,25,0,0,0.7650793650793649,,45,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/912/b96/912b96b6-4caa-42bf-9a1c-9cdb604bda77,623784,reward_restoration,2,1.0,-1.0,true,catch,0.2,0.5622399999997469,5,1,0.5,0.7292300000003706,2,1,0.0,,3,0,0.0,,6,0,0.3,0.0,-0.1669900000006237,,7,9,2,0,0.3,,16,2,true,true,true,true,false,false
https://dandiarchive.s3.amazonaws.com/blobs/912/b96/912b96b6-4caa-42bf-9a1c-9cdb604bda77,623784,reward_restoration,2,1.0,-1.0,true,go,0.1,0.628990000000158,10,1,0.7142857142857143,0.32967999999982567,7,5,0.7272727272727273,0.5288600000000088,11,8,0.375,0.46309999999994034,8,3,0.6142857142857143,-0.3522727272727273,0.29931000000033237,0.06576000000006843,17,19,6,11,0.9665584415584416,0.23355000000026394,36,17,true,true,true,true,true,true
https://dandiarchive.s3.amazonaws.com/blobs/912/b96/912b96b6-4caa-42bf-9a1c-9cdb604bda77,623784,reward_restoration,2,1.0,-1.0,true,go_minus_catch,,,,,,,,,,,,,,,,,0.31428571428571433,-0.3522727272727273,,,24,28,0,0,0.6665584415584416,,52,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/9a4/25c/9a425c2d-dc68-407e-8c40-52922bc1fea9,623784,reward_withdrawal,1,-1.0,1.0,true,catch,0.0,,6,0,0.2857142857142857,0.3795000000000073,7,2,0.2,0.3625600000000304,5,1,1.0,0.2291499999998905,3,3,-0.2857142857142857,-0.8,,-0.13341000000013992,13,8,2,4,0.5142857142857143,,21,6,true,true,true,false,true,false
https://dandiarchive.s3.amazonaws.com/blobs/9a4/25c/9a425c2d-dc68-407e-8c40-52922bc1fea9,623784,reward_withdrawal,1,-1.0,1.0,true,go,0.42857142857142855,0.44651999999996406,7,3,0.5833333333333334,0.4149499999998625,12,7,1.0,0.36323999999999046,6,6,0.8333333333333334,0.3468199999999797,6,5,-0.15476190476190482,0.16666666666666663,-0.03157000000010157,-0.01642000000001076,19,12,10,11,-0.32142857142857145,-0.015150000000090813,31,21,true,true,true,true,true,true
https://dandiarchive.s3.amazonaws.com/blobs/9a4/25c/9a425c2d-dc68-407e-8c40-52922bc1fea9,623784,reward_withdrawal,1,-1.0,1.0,true,go_minus_catch,,,,,,,,,,,,,,,,,0.13095238095238088,0.9666666666666667,,,32,20,0,0,-0.8357142857142859,,52,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/9a4/25c/9a425c2d-dc68-407e-8c40-52922bc1fea9,623784,reward_restoration,2,1.0,-1.0,true,catch,1.0,0.47080000000005384,2,2,0.0,,3,0,0.0,,5,0,0.5,0.5795399999999518,2,1,-1.0,0.5,,,5,7,2,1,-1.5,,12,3,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/9a4/25c/9a425c2d-dc68-407e-8c40-52922bc1fea9,623784,reward_restoration,2,1.0,-1.0,true,go,0.2,0.5958599999999024,5,1,0.8571428571428571,0.37168500000007043,7,6,0.16666666666666666,0.5959900000000289,6,1,0.14285714285714285,0.729910000000018,7,1,0.657142857142857,-0.023809523809523808,0.22417499999983193,-0.13391999999998916,12,13,7,2,0.6809523809523809,0.3580949999998211,25,9,true,true,true,true,true,true
https://dandiarchive.s3.amazonaws.com/blobs/9a4/25c/9a425c2d-dc68-407e-8c40-52922bc1fea9,623784,reward_restoration,2,1.0,-1.0,true,go_minus_catch,,,,,,,,,,,,,,,,,1.657142857142857,-0.5238095238095238,,,17,20,0,0,2.1809523809523808,,37,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/abc/f33/abcf33cb-a783-47f9-be38-2ffdc58b957c,623784,reward_withdrawal,1,-1.0,1.0,true,catch,0.2857142857142857,0.4374499999999557,7,2,0.0,,3,0,0.25,0.3457000000000221,4,1,0.5,0.4883350000000064,4,2,0.2857142857142857,-0.25,,0.1426349999999843,10,8,2,3,0.5357142857142857,,18,5,true,true,true,false,true,false
https://dandiarchive.s3.amazonaws.com/blobs/abc/f33/abcf33cb-a783-47f9-be38-2ffdc58b957c,623784,reward_withdrawal,1,-1.0,1.0,true,go,1.0,0.4132799999999861,4,4,0.8333333333333334,0.3630599999999049,6,5,1.0,0.34646000000000754,8,8,0.7142857142857143,0.36290999999994256,7,5,0.16666666666666663,0.2857142857142857,-0.0502200000000812,0.016449999999935017,10,15,9,13,-0.11904761904761907,-0.06667000000001622,25,22,true,true,true,true,true,true
https://dandiarchive.s3.amazonaws.com/blobs/abc/f33/abcf33cb-a783-47f9-be38-2ffdc58b957c,623784,reward_withdrawal,1,-1.0,1.0,true,go_minus_catch,,,,,,,,,,,,,,,,,-0.11904761904761907,0.5357142857142857,,,20,23,0,0,-0.6547619047619048,,43,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/abc/f33/abcf33cb-a783-47f9-be38-2ffdc58b957c,623784,reward_restoration,2,1.0,-1.0,true,catch,0.5,0.5376750000000357,4,2,0.3333333333333333,0.4209950000001754,6,2,0.0,,3,0,1.0,0.3625299999998788,1,1,-0.16666666666666669,1.0,0.11667999999986023,,10,4,4,1,-1.1666666666666667,,14,5,true,true,true,true,false,false
https://dandiarchive.s3.amazonaws.com/blobs/abc/f33/abcf33cb-a783-47f9-be38-2ffdc58b957c,623784,reward_restoration,2,1.0,-1.0,true,go,0.3333333333333333,0.39566999999988184,6,2,0.8333333333333334,0.41345000000001164,6,5,0.8333333333333334,0.4639300000001185,6,5,0.75,0.32900999999992564,4,3,0.5,-0.08333333333333337,-0.017780000000129803,0.13492000000019289,12,10,7,8,0.5833333333333334,-0.1527000000003227,22,15,true,true,true,true,true,true
https://dandiarchive.s3.amazonaws.com/blobs/abc/f33/abcf33cb-a783-47f9-be38-2ffdc58b957c,623784,reward_restoration,2,1.0,-1.0,true,go_minus_catch,,,,,,,,,,,,,,,,,0.6666666666666667,-1.0833333333333335,,,22,14,0,0,1.75,,36,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/1ac/392/1ac392f0-b27d-4d64-bd96-976288848e9a,623786,reward_withdrawal,1,-1.0,1.0,true,catch,0.16666666666666666,0.729759999999942,6,1,0.0,,5,0,0.0,,6,0,0.14285714285714285,0.530179999999973,7,1,0.16666666666666666,-0.14285714285714285,,,11,13,1,1,0.30952380952380953,,24,2,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/1ac/392/1ac392f0-b27d-4d64-bd96-976288848e9a,623786,reward_withdrawal,1,-1.0,1.0,true,go,0.8,0.4800449999999046,5,4,0.5833333333333334,0.5293200000000979,12,7,0.6666666666666666,0.49634500000001935,12,8,0.8888888888888888,0.4713649999999916,9,8,0.21666666666666667,-0.2222222222222222,0.04927500000019336,-0.024980000000027758,17,21,11,16,0.4388888888888889,0.07425500000022112,38,27,true,true,true,true,true,true
https://dandiarchive.s3.amazonaws.com/blobs/1ac/392/1ac392f0-b27d-4d64-bd96-976288848e9a,623786,reward_withdrawal,1,-1.0,1.0,true,go_minus_catch,,,,,,,,,,,,,,,,,0.05000000000000002,-0.07936507936507936,,,28,34,0,0,0.12936507936507935,,62,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/1ac/392/1ac392f0-b27d-4d64-bd96-976288848e9a,623786,reward_restoration,2,1.0,-1.0,true,catch,0.0,,1,0,0.0,,3,0,0.0,,1,0,0.0,,1,0,0.0,0.0,,,4,2,0,0,0.0,,6,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/1ac/392/1ac392f0-b27d-4d64-bd96-976288848e9a,623786,reward_restoration,2,1.0,-1.0,true,go,0.3333333333333333,0.329569999999876,3,1,0.6666666666666666,0.5131599999999708,3,2,0.0,,3,0,,,0,0,0.3333333333333333,,-0.18359000000009473,,6,3,3,0,,,9,3,true,false,false,true,false,false
https://dandiarchive.s3.amazonaws.com/blobs/1ac/392/1ac392f0-b27d-4d64-bd96-976288848e9a,623786,reward_restoration,2,1.0,-1.0,true,go_minus_catch,,,,,,,,,,,,,,,,,0.3333333333333333,,,,10,5,0,0,,,15,0,true,false,false,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/4d3/55e/4d355e88-34ef-43e9-ba82-b9496b312da3,623786,reward_withdrawal,1,-1.0,1.0,true,catch,0.0,,7,0,0.0,,4,0,0.0,,6,0,0.16666666666666666,0.7298499999999422,6,1,-0.0,-0.16666666666666666,,,11,12,0,1,0.16666666666666666,,23,1,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/4d3/55e/4d355e88-34ef-43e9-ba82-b9496b312da3,623786,reward_withdrawal,1,-1.0,1.0,true,go,0.875,0.5311299999999619,8,7,0.7272727272727273,0.5437749999999824,11,8,0.625,0.5299799999999095,8,5,0.4,0.5635049999999637,10,4,0.1477272727272727,0.22499999999999998,0.012645000000020445,0.033525000000054206,19,18,15,9,-0.07727272727272727,-0.02088000000003376,37,24,true,true,true,true,true,true
https://dandiarchive.s3.amazonaws.com/blobs/4d3/55e/4d355e88-34ef-43e9-ba82-b9496b312da3,623786,reward_withdrawal,1,-1.0,1.0,true,go_minus_catch,,,,,,,,,,,,,,,,,0.1477272727272727,0.3916666666666666,,,30,30,0,0,-0.24393939393939393,,60,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/4d3/55e/4d355e88-34ef-43e9-ba82-b9496b312da3,623786,reward_restoration,2,1.0,-1.0,true,catch,0.0,,8,0,0.0,,5,0,0.0,,7,0,0.0,,7,0,0.0,0.0,,,13,14,0,0,0.0,,27,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/4d3/55e/4d355e88-34ef-43e9-ba82-b9496b312da3,623786,reward_restoration,2,1.0,-1.0,true,go,0.0,,12,0,0.7142857142857143,0.5000299999996969,7,5,0.3333333333333333,0.6681999999999562,12,4,0.15384615384615385,0.6512149999999792,13,2,0.7142857142857143,-0.17948717948717946,,0.016984999999976935,19,25,5,6,0.8937728937728937,,44,11,true,true,true,false,true,false
https://dandiarchive.s3.amazonaws.com/blobs/4d3/55e/4d355e88-34ef-43e9-ba82-b9496b312da3,623786,reward_restoration,2,1.0,-1.0,true,go_minus_catch,,,,,,,,,,,,,,,,,0.7142857142857143,-0.17948717948717946,,,32,39,0,0,0.8937728937728937,,71,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/a3f/49c/a3f49c1c-0ca2-4e5b-8867-f27db4227228,623786,reward_withdrawal,1,-1.0,1.0,true,catch,0.0,,4,0,0.2,0.37875999999982923,5,1,0.16666666666666666,0.4625400000000468,6,1,0.2,0.5125500000000329,5,1,-0.2,-0.033333333333333354,,0.05000999999998612,9,11,1,2,-0.16666666666666666,,20,3,true,true,true,false,true,false
https://dandiarchive.s3.amazonaws.com/blobs/a3f/49c/a3f49c1c-0ca2-4e5b-8867-f27db4227228,623786,reward_withdrawal,1,-1.0,1.0,true,go,0.8888888888888888,0.46322499999990896,9,8,0.4444444444444444,0.4451049999998986,9,4,0.7142857142857143,0.4633099999999786,7,5,0.6666666666666666,0.48068499999999403,9,6,0.4444444444444444,0.04761904761904767,-0.01812000000001035,0.01737500000001546,18,16,12,11,0.39682539682539675,-0.03549500000002581,34,23,true,true,true,true,true,true
https://dandiarchive.s3.amazonaws.com/blobs/a3f/49c/a3f49c1c-0ca2-4e5b-8867-f27db4227228,623786,reward_withdrawal,1,-1.0,1.0,true,go_minus_catch,,,,,,,,,,,,,,,,,0.6444444444444444,0.08095238095238103,,,27,27,0,0,0.5634920634920634,,54,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/a3f/49c/a3f49c1c-0ca2-4e5b-8867-f27db4227228,623786,reward_restoration,2,1.0,-1.0,true,catch,0.0,,5,0,0.0,,3,0,0.14285714285714285,0.5293900000001486,7,1,0.0,,5,0,0.0,-0.14285714285714285,,,8,12,0,1,0.14285714285714285,,20,1,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/a3f/49c/a3f49c1c-0ca2-4e5b-8867-f27db4227228,623786,reward_restoration,2,1.0,-1.0,true,go,0.0,,8,0,0.5,0.4716849999999795,4,2,0.4,0.5882199999999784,10,4,0.2222222222222222,0.4460199999999759,9,2,0.5,-0.1777777777777778,,0.14220000000000255,12,19,2,6,0.6777777777777778,,31,8,true,true,true,false,true,false
https://dandiarchive.s3.amazonaws.com/blobs/a3f/49c/a3f49c1c-0ca2-4e5b-8867-f27db4227228,623786,reward_restoration,2,1.0,-1.0,true,go_minus_catch,,,,,,,,,,,,,,,,,0.5,-0.03492063492063496,,,20,31,0,0,0.534920634920635,,51,0,true,true,true,false,false,false
